store_name,StoreNumber,State,City,Address,HighwayOrExit,Zip,Latitude,Longitude,DEFLanes,ParkingSpaces,StoreType,Phone,Fax,Unleaded,Midgrade,Premium,Diesel,Blend,Propane,BulkDEF,Restaurants
Love's Travel Center,205,OK,Oklahoma City,12225 N I-35,I-35 / 137,73131,35.594066,-97.436685,5,18,Travel Stop,(405) 478-5766,(405) 475-9467,2.199,2.649,2.949,3.849,,,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,737,OK,El Reno,3900 S Radio Rd,I-40 / 127/Radio Rd,73036,35.496922,-97.902765,9,103,Travel Stop,(405) 422-1904,(405) 422-1926,2.219,2.669,2.969,3.889,,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,984,TX,Tulia,2851 W TX-86,I-27 / 74/Hwy-86,79088,34.528492,-101.792691,6,59,Travel Stop,(806) 583-6211,(806) 583-6212,2.299,2.799,3.149,3.749,,3.499,4.589,McDonald's
Love's Travel Center,203,OK,Oklahoma City,800 S. Morgan Rd.,I-40 / 140/S Morgan Rd,73128,35.457659,-97.688649,6,26,Travel Stop,(405) 789-0087,(405) 789-6253,2.199,2.649,2.949,3.849,,,4.589,"Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,654,OK,Union City,21000 SW 59th St,Hwy 81 / SW 59th Street,73090,35.405613,-97.938429,3,45,Travel Stop,(405) 483-5600,(405) 483-5602,2.549,2.999,3.299,3.889,,3.999,4.589,"Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,166,OK,Muskogee,498 Muskogee Turnpike,OK Hwy-351 / Mile Marker 25,74401,35.852881,-95.421201,0,24,Travel Stop,(918) 683-4821,,2.599,3.049,3.349,3.849,,,4.589,"McDonald's,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,276,NM,Lordsburg,900 W. Motel Dr.,I-10 / 20 WB/20B EB,88045,32.353872,-108.73557,5,88,Travel Stop,(575) 542-8462,(575) 542-8464,2.959,3.359,3.709,3.989,,,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,321,KY,Corbin,222 Highway 770,I-75 / 29,40701,36.977491,-84.116242,8,90,Travel Stop,(606) 526-8099,(606) 526-1057,2.399,2.899,3.399,3.889,,3.999,4.589,"Hardee's,Sandwiches"
Love's Travel Center,350,AZ,Nogales,739 E Frontage Rd,I-19 / 12/ E Ruby Rd,85621,31.428598,-110.962381,8,79,Travel Stop,(520) 860-6132,(520) 860-6133,2.699,3.099,3.399,3.989,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,247,TX,Memphis,219 S. Boykin Drive,Hwy 287 / Hwy 256,79245,34.723061,-100.533731,4,55,Travel Stop,(806) 259-2300,(806) 259-2304,2.499,2.999,3.349,3.889,,,4.589,"Godfather's Pizza,Sonic,Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,239,VA,Max Meadows,145 Major Grahams Rd.,I-81 / 84,24360,36.951409,-80.883067,8,122,Travel Stop,(276) 637-3124,(276) 637-3271,2.679,3.179,3.579,4.089,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,211,OK,Oklahoma City,845 SE 89th St,I-35 / 120,73149,35.377871,-97.495873,6,14,Travel Stop,(405) 632-3566,(405) 634-7064,2.199,2.649,2.949,3.949,,,4.589,
Love's Travel Center,782,KY,Oak Grove,11700 Ft Campbell Blvd,I-24 / 86/Fort Campbell Blvd NB,42262,36.709575,-87.454901,8,84,Travel Stop,(270) 640-6053,(270) 640-6138,2.499,2.999,3.499,3.789,,3.999,4.389,"Hardee's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,486,OK,Choctaw,7401 S. Choctaw Rd.,I-40 / 166,73020,35.395799,-97.266195,7,85,Travel Stop,(405) 391-3855,(405) 391-7780,2.219,2.669,2.969,3.889,,3.499,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,675,OK,Okmulgee,1300 N Wood Drive,Hwy 75 / E Box Ave,74447,35.63581,-95.96269,4,59,Travel Stop,(918) 758-4362,(918) 758-4365,2.459,2.909,3.209,3.649,,3.999,4.589,"Carl's Jr.,Tacos"
Love's Travel Center,712,OK,Newcastle,235 NW 24th St,I-44 / 107/24th St,73065,35.277217,-97.601218,6,48,Travel Stop,(405) 387-2660,(405) 387-2664,2.399,2.849,3.149,4.049,,3.039,4.589,"Dunkin',Subway,Sandwiches"
Love's Travel Center,469,VA,South Hill,1850 North Mecklenburg Ave,I-85 / 15,23970,36.748373,-78.098214,7,83,Travel Stop,(434) 584-0077,(434) 584-0020,2.649,3.149,3.549,4.049,,4.289,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,219,OK,Seminole,11268 Highway 99,I-40 / 200,74868,35.381641,-96.670348,6,77,Travel Stop,(405) 382-7714,(405) 382-7165,2.159,2.609,2.909,3.889,,3.499,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,560,VA,Franklin,2307 South Street,Hwy 58 / Hwy 258,23851,36.662523,-76.939647,6,78,Travel Stop,(757) 516-2602,(757) 516-2606,2.799,3.299,3.699,4.089,,3.999,4.589,"Bojangles,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,274,OK,Okemah,102 W. Coplin St,I-40 / 221,74859,35.420881,-96.30056,5,14,Travel Stop,(918) 623-2024,(918) 623-2046,2.259,2.709,3.009,3.889,,,4.589,"Godfather's Pizza,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,613,VA,Meadowview,13365 Glenbrook Ave,I-81 / 24,24361,36.756463,-81.856803,8,62,Travel Stop,(276) 944-3281,(276) 944-3040,2.639,,,3.969,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,260,OK,Norman,5317 SE 44th St,I-35 / 106,73072,35.183634,-97.49899,3,20,Travel Stop,(405) 364-0059,(405) 366-8562,2.279,2.729,3.029,3.949,,,4.589,"Godfather's Pizza,Subway"
Love's Travel Center,167,OK,Chickasha,1896 H.E. Bailey Turnpike,I-44/HE Bailey Tpke / Mile 85,73018,35.081871,-97.889421,0,24,Travel Stop,(405) 224-0671,,2.399,2.849,3.149,3.849,,,4.589,"McDonald's,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,317,VA,Skippers,770 Moores Ferry Rd.,I-95 / 4,23879,36.605447,-77.560647,8,72,Travel Stop,(434) 336-0203,(434) 336-0584,2.659,3.159,3.559,4.089,,3.999,4.589,"McDonald's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,629,TN,White House,1001 Highway 76,I-65 / 108 @ Hwy 76,37188,36.467853,-86.687413,8,83,Travel Stop,(615) 672-0261,(615) 672-5142,2.439,2.889,3.339,3.789,,3.999,4.589,"Naf Naf Grill,Taco John's,Chicken Drumsticks,Salads/Parfaits,Sandwiches"
Love's Travel Center,255,OK,Webbers Falls,214 South Hwy 100,I-40 / 287,74470,35.48604,-95.149265,7,80,Travel Stop,(918) 464-2865,(918) 464-2866,2.499,2.949,3.249,3.949,,3.999,4.589,"Burger King,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,399,VA,Lambsburg,227 Old Pipers Gap Rd.,I-77 / 1,24351,36.578653,-80.74052,8,94,Travel Stop,(276) 755-3117,(276) 755-3159,2.649,3.149,3.549,4.049,,,4.589,"McDonald's,Subway,Sandwiches,Tacos"
Love's Travel Center,635,AR,Alma,8060 Highway 282,I-49 / 24/Hwy 282,72921,35.540553,-94.235469,7,55,Travel Stop,(479) 632-0587,(479) 632-0676,2.499,2.949,3.299,3.949,,,4.589,"Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,204,OK,Eufaula,1601 Birkes Rd.,US Hwy-69 / US Bus-69,74432,35.305832,-95.588248,7,70,Travel Stop,(918) 689-9444,(918) 689-9462,2.399,2.849,3.149,3.849,,3.999,4.589,"Godfather's Pizza,Subway"
Love's Travel Center,263,OK,Lawton,24169 State Highway 49,I-44 / 45,73507,34.713757,-98.401628,3,29,Travel Stop,(580) 529-2882,(580) 529-2445,2.299,2.749,3.049,3.949,,,4.589,Subway
Love's Travel Center,641,TN,Dyersburg,3070 Lake Road,I-155 / 13/Hwy 78,38024,36.071077,-89.395492,6,77,Travel Stop,(731) 287-0941,(731) 287-0944,2.419,2.869,3.319,3.899,,3.999,4.589,"Chester's,Godfather's Pizza,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,271,AR,Ozark,2229 N 3rd Street,I-40 / 37,72949,35.511466,-93.822309,4,18,Travel Stop,(479) 667-5891,(479) 667-0773,2.649,3.099,3.449,3.889,,,4.589,Subway
Love's Travel Center,429,TN,Nashville,130 W. Trinity Lane,I-65 / 87,37207,36.205575,-86.771637,7,58,Travel Stop,(615) 226-6393,(615) 226-6392,2.419,2.869,3.319,3.889,,,4.589,"Subway,Chicken Drumsticks,Sandwiches"
Love's Travel Center,259,NM,Las Cruces,8993 Robert Larson Blvd,I-10 / 132,88007,32.269415,-106.922518,9,84,Travel Stop,(575) 527-5102,(575) 523-4651,2.619,3.019,3.369,4.099,,,4.589,"Subway,Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,662,TX,Quanah,1415 W 11th Street,Hwy 287 / Airport Road,79252,34.292205,-99.757842,5,52,Travel Stop,(940) 663-2567,(940) 663-2571,2.429,2.929,3.279,3.949,,,4.589,"Godfather's Pizza,Subway"
Love's Travel Center,741,NC,Reidsville,2105 Barnes Street,Hwy 29 / 150,27320,36.32668,-79.640427,7,75,Travel Stop,(336) 342-1656,(336) 342-4638,2.699,3.149,3.549,4.089,,0.009,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,822,AR,Clarksville,1025 S Crawford St,I-40 / 57/S Crawford St,72830,35.460073,-93.480111,9,114,Travel Stop,(479) 647-7053,(479) 647-7054,2.699,3.149,3.499,3.889,,3.999,4.589,"Bojangles,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,671,AR,Blytheville,3910 South Division Street,I-55 / 63 @ Hwy 61,72315,35.884827,-89.918152,9,94,Travel Stop,(870) 776-1126,(870) 776-1405,2.319,2.769,3.119,3.939,,,4.589,"Bojangles,Godfather's Pizza,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,607,AR,Jonesboro,5101 East Parker Rd,Hwy 63 / 40,72404,35.803403,-90.635167,5,77,Travel Stop,(870) 933-7010,(870) 933-7090,2.679,3.129,3.479,3.849,B20,,4.589,"Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,787,TN,Mosheim,10465 Lonesome Pine Trail,I-81 / 30/State Hwy-70 N,37818,36.2765,-82.925643,8,109,Travel Stop,(423) 422-2890,(423) 422-2869,2.389,2.839,3.289,3.889,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,330,TN,Baxter ,110 Fast Lane,I-40 / 280,38544,36.139694,-85.63023,8,120,Travel Stop,(931) 858-6150,(931) 858-6157,2.249,2.699,3.149,3.889,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,452,OK,Pauls Valley,1601 Airline Road,I-35 / 70,73075,34.708611,-97.242519,7,119,Travel Stop,(405) 207-9692,(405) 207-9793,2.189,2.639,2.939,3.949,,3.999,4.589,"Burger King,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,883,NC,Rural Hall,2257 Shore Rd,US Hwy-52 / 39/Westinghouse Rd,27045,36.225136,-80.323372,8,81,Travel Stop,(336) 642-6022,(336) 642-6023,2.899,3.349,3.749,4.039,,4.099,4.589,"Bojangles,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,589,TX,Lubbock,4221 North Interstate 27,I-27 / 8,79403,33.641593,-101.839031,7,69,Travel Stop,(806) 744-1531,(806) 744-1585,2.349,2.849,3.199,3.749,,3.999,4.589,"Buffalo Wild Wings GO,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,793,TN,Mt Juliet,150 Couchville Industrial Blvd,I-840 / 67/Couchville Pike,37122,36.067289,-86.428406,9,100,Travel Stop,(615) 583-3461,(615) 583-3462,2.399,2.849,3.299,3.889,,4.199,4.589,"Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,369,TN,Dickson,2971 Highway 48 S,I-40 / 163,37055,35.99203,-87.48819,8,106,Travel Stop,(615) 441-2691,(615) 446-0358,2.599,3.049,3.499,3.849,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,171,OK,McAlester,Mile 66 Indian Nation Turnpike,OK Hwy-375 / Mile 66,74501,34.907161,-95.825601,4,30,Travel Stop,(918) 421-8940,,2.599,3.049,3.349,3.599,,,4.549,"McDonald's,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,168,OK,Walters,Mile 21 H.E. Bailey Turnpike,I-44 / Mile 21,73572,34.370171,-98.409611,4,20,Travel Stop,(580) 875-3992,,2.459,2.909,3.209,3.789,,,4.589,"Sandwiches,Tacos"
Love's Travel Center,791,TN,Holladay,13820 Highway 641 N,I-40 / 126/Hwy 641,38341,35.840559,-88.081783,9,125,Travel Stop,(731) 847-3380,(731) 847-2009,2.699,3.149,3.599,3.689,,4.599,4.289,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,667,NC,Mebane,1217 Trollingwood Hawflds Rd,I-40/85 / 152/Trollingwood Rd,27302,36.067837,-79.313632,9,82,Travel Stop,(919) 563-1814,(919) 563-1022,2.799,3.249,3.649,4.049,,3.999,4.589,"Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,306,TN,Dandridge,1058 Deep Springs Rd.,I-40 / 412,37725,36.011677,-83.532051,7,65,Travel Stop,(865) 397-5040,(865) 397-0620,2.299,2.749,3.199,3.889,,,4.589,"Chester's,Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,447,TX,Anthony,3000 Mountain Pass Blvd,I-10 / 0,79821,31.997879,-106.581219,8,91,Travel Stop,(915) 886-3915,(915) 886-3634,2.659,3.159,3.509,3.799,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,244,TN,Jackson,2050 Highway 70 E,I-40 / 87 @ Hwy 70,38305,35.679204,-88.74243,9,108,Travel Stop,(731) 422-0901,(731) 421-0405,2.469,2.919,3.369,3.889,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,796,TN,Newport,1129 Smokey Mountain Lane,I-40 / 432 EB / 432B WB,37821,35.970619,-83.247821,8,95,Travel Stop,(423) 415-3050,(423) 415-3051,2.279,2.729,3.179,3.889,,3.999,4.589,"Chester's,Godfather's Pizza,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,734,OK,Randlett,251344 Highway 70,I-44 / 5/Hwy 70,73562,34.173102,-98.498339,4,54,Travel Stop,(580) 281-3563,(580) 281-3565,2.359,2.809,3.109,3.789,,,4.589,"Godfather's Pizza,Subway"
Love's Travel Center,267,AR,Morrilton,1600 N. Hwy 95,I-40 / 107,72110,35.172923,-92.743251,4,37,Travel Stop,(501) 354-6701,(501) 354-6818,2.559,3.009,3.359,3.849,B20,,4.589,"Godfather's Pizza,Subway"
Love's Travel Center,480,TN,Lenoir City,9155 Highway 321 N,I-40 / 364,37771,35.872378,-84.32321,8,100,Travel Stop,(865) 988-3668,(865) 988-3198,2.699,3.149,3.599,3.889,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,817,NM,Santa Teresa,2401 Airport Rd,NM Hwy-136 / Airport Road,88008,31.862229,-106.687231,6,86,Travel Stop,(575) 619-6090,(575) 619-6091,2.999,3.399,3.749,3.789,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,314,TN,Christiana,6137 Epps Mill Rd.,I-24 / 89,37037,35.724209,-86.319661,7,101,Travel Stop,(615) 904-7303,(615) 904-1634,2.479,2.929,3.379,3.889,,3.999,4.589,"McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,557,AR,Searcy,2505 Queensway St.,HWY 67 / 44,72143,35.219061,-91.716082,7,81,Travel Stop,(501) 278-5090,(501) 278-5172,2.399,2.849,3.199,3.949,B20,3.999,4.589,"Hardee's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,346,TN,Columbia,1624 Bear Creek Pike,I-65 / 46,38401,35.643953,-86.891465,8,80,Travel Stop,(931) 388-1217,(931) 388-1257,2.559,3.009,3.459,3.889,,,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,497,NC,Statesville,229 Mocksville Hwy,I-40 / 154/Old Mocksville Rd,28625,35.812442,-80.8334,8,74,Travel Stop,(704) 838-1539,(704) 838-1086,2.699,3.149,3.549,4.049,,3.999,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,861,TN,Loudon,222 Elizabeth Lee Pkwy,I-75 / 72-SWC,37774,35.732785,-84.400061,9,102,Travel Stop,(865) 205-3070,(865) 205-3071,2.559,3.009,3.459,3.889,,3.999,4.589,"Arby's,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,266,OK,Ardmore,3201 12th Ave NW,I-35 / 32,73401,34.188225,-97.170773,6,86,Travel Stop,(580) 226-0973,(580) 226-0833,2.459,2.909,3.209,3.949,,3.989,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,268,OK,Atoka,1935 S Mississippi Ave,US Hwy-69 / Redbud Ln,74525,34.366934,-96.141025,4,22,Travel Stop,(580) 889-9394,(580) 889-2061,2.499,2.949,3.249,3.789,,,4.589,"Chester's,Subway"
Love's Travel Center,269,TX,Wichita Falls,1124 Central Freeway E.,Hwy 287/281 / Windthorst Rd.,76301,33.886704,-98.468811,6,54,Travel Stop,(940) 766-6098,(940) 766-6099,2.599,3.099,3.449,3.789,B20,3.999,4.589,"Godfather's Pizza,Subway"
Love's Travel Center,308,NC,Marion,3308 Hwy 226 S.,I-40 / 86,28752,35.657872,-81.96337,6,48,Travel Stop,(828) 652-3422,(828) 652-9002,2.549,2.999,3.399,4.049,,,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,697,NC,Newton,1760 Southfork Dr,Hwy 321 / 37/Hwy 10,28658,35.635688,-81.301141,6,104,Travel Stop,(828) 466-6788,(828) 466-6791,2.579,3.029,3.429,4.049,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,450,AR,West Memphis,800 Martin Luther King Dr.,I-40 / 280,72301,35.153922,-90.138293,12,96,Travel Stop,(870) 732-1272,(870) 732-1280,2.499,2.949,3.299,3.889,B20,,4.589,"Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,507,NC,Salisbury,1105 Peeler Rd. Suite 100,I-85 / 71,28146,35.608991,-80.517501,8,95,Travel Stop,(704) 630-6767,(704) 636-3890,2.829,3.279,3.679,3.949,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,214,TX,El Paso,1300 Horizon Blvd.,I-10 / 37,79928,31.65976,-106.237409,9,98,Travel Stop,(915) 852-4021,(915) 852-9006,2.699,3.199,3.549,3.849,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,764,TN,Hillsboro,1165 Aedc Road,I-24 / 117,37342,35.419681,-86.014618,8,85,Travel Stop,(931) 253-6001,(931) 253-6002,2.429,2.879,3.329,3.889,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,275,AR,Palestine,1010 N Main St,I-40 / 233,72372,34.986489,-90.905235,8,90,Travel Stop,(870) 581-5004,(870) 581-5089,2.429,2.879,3.229,3.889,B20,,4.589,"Subway,Chicken Drumsticks,Sandwiches"
Love's Travel Center,344,TN,Memphis,3371 Lamar Ave.,I-240 / 21 @ Hwy 78,38118,35.075135,-89.95095,10,51,Travel Stop,(901) 433-7205,(901) 433-7235,2.439,2.889,3.339,3.789,,3.999,4.589,"Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,236,AR,N Little Rock,11801 I-40 Fwy,I-40 / 161,72117,34.786217,-92.125573,8,68,Travel Stop,(501) 945-5400,(501) 945-5427,2.359,2.809,3.159,3.949,B20,,4.589,"Chester's,Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,759,AR,Hazen,3404 Highway 63 N,I-40 / 193/US Highway 63,72064,34.815314,-91.567393,10,132,Travel Stop,(870) 255-1395,(870) 255-2279,2.359,2.809,3.159,3.949,B20,3.999,4.589,"Chester's,Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,760,NM,Eunice,16 Andrews Hwy,Hwy 18 / Hwy 234/Andrews,88231,32.434398,-103.121134,6,83,Travel Stop,(575) 394-0015,(575) 394-0034,2.729,3.129,3.479,3.759,,8.899,4.589,"Chester's,Subway,Tacos"
Love's Travel Center,457,AR,Little Rock,11700 I-30,I-30 / 128,72210,34.657214,-92.413231,7,70,Travel Stop,(501) 407-0227,(501) 407-0554,2.359,2.809,3.159,3.949,,3.999,4.589,"Hardee's,Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,821,OK,Durant,5278 W Main Street,US Hwy-70 / W Main Street,74701,33.998251,-96.428994,3,13,Travel Stop,(580) 634-0905,(580) 634-0906,2.319,2.769,3.069,3.849,,3.999,4.589,"Godfather's Pizza,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,412,NC,Dunn,3948 Hodges Chapel Rd,I-95 / 77,28334,35.339906,-78.55693,8,55,Travel Stop,(910) 892-7230,(910) 892-2679,2.599,3.049,3.449,4.049,,,4.589,"Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,694,TN,Ramer,6870 Highway 45 S,Hwy 45 / Hwy 57/5,38367,35.076679,-88.545104,4,41,Travel Stop,(731) 645-5163,(731) 646-1164,2.499,2.949,3.399,3.849,,3.999,4.589,"Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,364,TN,Charleston,200 Lower River Road NW,I-75 / 33,37310,35.290197,-84.817591,9,85,Travel Stop,(423) 780-9171,(423) 780-9173,2.599,3.049,3.499,3.889,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,373,OK,Colbert ,2150 Leavenworth Trail,Hwy 69 / Platter Rd,74730,33.881314,-96.500253,7,87,Travel Stop,(580) 296-5940,(580) 296-5942,2.219,2.669,2.969,3.789,,3.999,4.589,"Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,799,MS,Walnut,600 Richardson Drive,Hwy-72 / Stinson St,38683,34.951961,-88.910287,5,58,Travel Stop,(662) 223-6762,(662) 223-6764,2.499,2.949,3.299,3.749,,10.009,4.589,"Godfather's Pizza,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,714,NC,Charlotte,2603 Sam Wilson Rd,I-85 / 29/Sam Wilson Rd,28214,35.255425,-80.980732,7,53,Travel Stop,(704) 392-7511,(704) 392-7483,2.899,3.349,3.749,3.949,,3.999,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,779,AR,Malvern,6716 Hwy 171,I-30 / 97,72104,34.387581,-92.846531,9,96,Travel Stop,(501) 337-9545,(501) 337-9574,2.669,3.119,3.469,3.989,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,648,OK,Valliant,701 W Wilson St,Hwy 70 / Grays Ferry Rd,74764,34.004305,-95.101356,4,36,Travel Stop,(580) 933-5683,(580) 933-7827,2.349,2.799,3.099,3.789,,,4.589,"Subway,Sandwiches,Tacos"
Love's Travel Center,397,SC,Blacksburg,116 Priester Road,I-85 / 104,29702,35.156688,-81.478429,9,94,Travel Stop,(864) 839-1543,(864) 839-1546,2.749,3.249,3.649,3.749,,,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,889,MS,Holly Springs,929 Hwy 7 South,I-22 / 30/MS Hwy-7 S,38635,34.744895,-89.454239,7,51,Travel Stop,(662) 504-6074,(662) 504-6075,2.319,2.769,3.119,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,490,TN,Jasper,260 TVA Road,I-24 / 158,37347,35.035683,-85.58188,8,188,Travel Stop,(423) 942-3345,(423) 942-3354,2.259,2.709,3.159,3.889,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
